keys,freq,word1,word2
"""is the""",4,is,the
"""dream pure""",4,dream,pure
"""pakistan pe""",4,pakistan,pe
"""endian kafiron""",4,endian,kafiron
"""so please""",4,so,please
"""regiment hai""",4,regiment,hai
"""help kari""",4,help,kari
"""narender modi""",4,narender,modi
"""walid k""",4,walid,k
"""tv9 bharatvarsh""",4,tv9,bharatvarsh
"""bangladesh main""",4,bangladesh,main
"""hamare wazire""",4,hamare,wazire
"""space use""",4,space,use
"""rhy hy""",4,rhy,hy
"""sub theek""",4,sub,theek
"""comment karte""",4,comment,karte
"""jin ko""",4,jin,ko
"""help us""",4,help,us
"""gand marwane""",4,gand,marwane
"""list lambi""",4,list,lambi
"""modi he""",4,modi,he
"""bna kr""",4,bna,kr
"""in short""",4,in,short
"""day hoga""",4,day,hoga
"""point se""",4,point,se
"""such ka""",4,such,ka
"""sorry agar""",4,sorry,agar
"""or janwar""",4,or,janwar
"""ews se""",4,ews,se
"""ya college""",4,ya,college
"""nature se""",4,nature,se
"""cast ke""",4,cast,ke
"""dar k""",4,dar,k
"""protect karne""",4,protect,karne
"""gafoora ne""",4,gafoora,ne
"""tha or""",4,tha,or
"""prime pe""",4,prime,pe
"""b thi""",4,b,thi
"""you nehru""",4,you,nehru
"""valley me""",4,valley,me
"""or kisi""",4,or,kisi
"""k k""",4,k,k
"""hi thi""",4,hi,thi
"""or foj""",4,or,foj
"""shaheed hue""",4,shaheed,hue
"""sign kia""",4,sign,kia
"""hinduism ko""",4,hinduism,ko
"""patient hai""",4,patient,hai
"""reporter se""",4,reporter,se
"""to hogi""",4,to,hogi
"""leader ka""",4,leader,ka
"""cell walo""",4,cell,walo
"""he life""",4,he,life
"""facts ke""",4,facts,ke
"""speech sunn""",4,speech,sunn
"""bathroom me""",4,bathroom,me
"""editing hi""",4,editing,hi
"""or maa""",4,or,maa
"""stick se""",4,stick,se
"""operation karwaya""",4,operation,karwaya
"""lawda mera""",4,lawda,mera
"""tou acha""",4,tou,acha
"""h koi""",4,h,koi
"""aids ki""",4,aids,ki
"""shop se""",4,shop,se
"""ky leye""",4,ky,leye
"""k pille""",4,k,pille
"""k lund""",4,k,lund
"""ye to""",4,ye,to
"""than u""",4,than,u
"""dp se""",4,dp,se
"""ns ki""",4,ns,ki
"""stand lene""",4,stand,lene
"""al jazeera""",4,al,jazeera
"""kr is""",4,kr,is
"""chala rahe""",4,chala,rahe
"""ho rhy""",4,ho,rhy
"""step lena""",4,step,lena
"""plate me""",4,plate,me
"""support kro""",4,support,kro
"""sy na""",4,sy,na
"""congress or""",4,congress,or
"""to ham""",4,to,ham
"""or dosra""",4,or,dosra
"""s2 ke""",4,s2,ke
"""comment mat""",4,comment,mat
"""kr ra""",4,kr,ra
"""serious ho""",4,serious,ho
"""game ki""",4,game,ki
"""miss u""",4,miss,u
"""srk ki""",4,srk,ki
"""network par""",4,network,par
"""hrs ke""",4,hrs,ke
"""pmln ne""",4,pmln,ne
"""mery sath""",4,mery,sath
"""karne ka""",4,karne,ka
"""delivery boys""",4,delivery,boys
"""check karo""",4,check,karo
"""take care""",4,take,care
"""swami ji""",4,swami,ji
"""v nahi""",4,v,nahi
"""china ke""",4,china,ke
"""govt apni""",4,govt,apni
"""gye to""",4,gye,to
"""lag gya""",4,lag,gya
"""he bhai""",4,he,bhai
"""investigation bhi""",4,investigation,bhi
"""dm ka""",4,dm,ka
"""focus kro""",4,focus,kro
"""k pakistani""",4,k,pakistani
"""wo log""",4,wo,log
"""mind blowing""",4,mind,blowing
"""no problem""",4,no,problem
"""paper hai""",4,paper,hai
"""he waise""",4,he,waise
"""leader se""",4,leader,se
"""trailer lag""",4,trailer,lag
"""episode yaad""",4,episode,yaad
"""to tatti""",4,to,tatti
"""a p""",4,a,p
"""request kr""",4,request,kr
"""any wali""",4,any,wali
"""policy ko""",4,policy,ko
"""pr ungli""",4,pr,ungli
"""mohammad bin""",4,mohammad,bin
"""phone per""",4,phone,per
"""salo se""",4,salo,se
"""economy sambhalo""",4,economy,sambhalo
"""film k""",4,film,k
"""kutty k""",4,kutty,k
"""governor sahab""",4,governor,sahab
"""free hota""",4,free,hota
"""power ka""",4,power,ka
"""august par""",4,august,par
"""or tm""",4,or,tm
"""policy ke""",4,policy,ke
"""awas yojna""",4,awas,yojna
"""surprise ho""",4,surprise,ho
"""ki post""",4,ki,post
"""he paida""",4,he,paida
"""cricket team""",4,cricket,team
"""tatti ko""",4,tatti,ko
"""govt kuch""",4,govt,kuch
"""verma ji""",4,verma,ji
"""or apke""",4,or,apke
"""followers ka""",4,followers,ka
"""companies ko""",4,companies,ko
"""support karna""",4,support,karna
"""bangladesh pakistan""",4,bangladesh,pakistan
"""program ke""",4,program,ke
"""nationalist ho""",4,nationalist,ho
"""up to""",4,up,to
"""south se""",4,south,se
"""kr dya""",4,kr,dya
"""on this""",4,on,this
"""m p""",4,m,p
"""msg hai""",4,msg,hai
"""teacher didi""",4,teacher,didi
"""jal gaya""",4,jal,gaya
"""frustration hai""",4,frustration,hai
"""shram to""",4,shram,to
"""file kro""",4,file,kro
"""actress ko""",4,actress,ko
"""agra jail""",4,agra,jail
"""kon hota""",4,kon,hota
"""insult hai""",4,insult,hai
"""believe nahi""",4,believe,nahi
"""log ne""",4,log,ne
"""day india""",4,day,india
"""age age""",4,age,age
"""minister banaya""",4,minister,banaya
"""ada karne""",4,ada,karne
"""toilet mai""",4,toilet,mai
"""ki zarorat""",4,ki,zarorat
"""mention me""",4,mention,me
"""toilet main""",4,toilet,main
"""plot ki""",4,plot,ki
"""abuse kar""",4,abuse,kar
"""is show""",4,is,show
"""kr dala""",4,kr,dala
"""chor dain""",4,chor,dain
"""christian bhi""",4,christian,bhi
"""name ki""",4,name,ki
"""doval se""",4,doval,se
"""to dur""",4,to,dur
"""saw ki""",4,saw,ki
"""culture h""",4,culture,h
"""me main""",4,me,main
"""es desh""",4,es,desh
"""monday ko""",4,monday,ko
"""kutty ki""",4,kutty,ki
"""achy insan""",4,achy,insan
"""off hota""",4,off,hota
"""leaders k""",4,leaders,k
"""dress me""",4,dress,me
"""blame nhi""",4,blame,nhi
"""fer diya""",4,fer,diya
"""corrupt tareen""",4,corrupt,tareen
"""trade war""",4,trade,war
"""support se""",4,support,se
"""lady police""",4,lady,police
"""reply me""",4,reply,me
"""full on""",4,full,on
"""diesel ki""",4,diesel,ki
"""because aap""",4,because,aap
"""isis join""",4,isis,join
"""kg tamatar""",4,kg,tamatar
"""mere tweets""",4,mere,tweets
"""likes ke""",4,likes,ke
"""i agree""",4,i,agree
"""to gaya""",4,to,gaya
"""to aya""",4,to,aya
"""tum to""",4,tum,to
"""mn kashmir""",4,mn,kashmir
"""pta nhi""",4,pta,nhi
"""school jana""",4,school,jana
"""isis wale""",4,isis,wale
"""minister hain""",4,minister,hain
"""service de""",4,service,de
"""people jo""",4,people,jo
"""ishwer t""",4,ishwer,t
"""be careful""",4,be,careful
"""wala bhi""",4,wala,bhi
"""tweet english""",4,tweet,english
"""case hua""",4,case,hua
"""loksabha me""",4,loksabha,me
"""interview se""",4,interview,se
"""umpire ki""",4,umpire,ki
"""time ke""",4,time,ke
"""conversion ka""",4,conversion,ka
"""real video""",4,real,video
"""waisy ab""",4,waisy,ab
"""flag se""",4,flag,se
"""pakistani ke""",4,pakistani,ke
"""account band""",4,account,band
"""online ho""",4,online,ho
"""thy bas""",4,thy,bas
"""to shayed""",4,to,shayed
"""sweden me""",4,sweden,me
"""channel walo""",4,channel,walo
"""porkis aur""",4,porkis,aur
"""fit hai""",4,fit,hai
"""anchors ke""",4,anchors,ke
"""pbuh ne""",4,pbuh,ne
"""nam ki""",4,nam,ki
"""tak hi""",4,tak,hi
"""writers ko""",4,writers,ko
"""name he""",4,name,he
"""muslims kashmir""",4,muslims,kashmir
"""k thi""",4,k,thi
"""footage nahi""",4,footage,nahi
"""agree par""",4,agree,par
"""aloo ke""",4,aloo,ke
"""entertainment ki""",4,entertainment,ki
"""news ho""",4,news,ho
"""k dino""",4,k,dino
"""accept karti""",4,accept,karti
"""day kyu""",4,day,kyu
"""ka pilot""",4,ka,pilot
"""day mai""",4,day,mai
"""relative aur""",4,relative,aur
"""say ap""",4,say,ap
"""house mai""",4,house,mai
"""language bhi""",4,language,bhi
"""law k""",4,law,k
"""hope ap""",4,hope,ap
"""photos to""",4,photos,to
"""or sath""",4,or,sath
"""electricity bhi""",4,electricity,bhi
"""videos ke""",4,videos,ke
"""video bhi""",4,video,bhi
"""he pata""",4,he,pata
"""name change""",4,name,change
"""research ki""",4,research,ki
"""inc walo""",4,inc,walo
"""tabrez ansari""",4,tabrez,ansari
"""kidnap kar""",4,kidnap,kar
"""pashtun bhai""",4,pashtun,bhai
"""sahib k""",4,sahib,k
"""follower ho""",4,follower,ho
"""mistake na""",4,mistake,na
"""operation k""",4,operation,k
"""sheikh sahb""",4,sheikh,sahb
"""aur us""",4,aur,us
"""unblock kiya""",4,unblock,kiya
"""change hoga""",4,change,hoga
"""president ho""",4,president,ho
"""choice hai""",4,choice,hai
"""news fela""",4,news,fela
"""reservation bhi""",4,reservation,bhi
"""ma kia""",4,ma,kia
"""kr aur""",4,kr,aur
"""to hata""",4,to,hata
"""pragya thakur""",4,pragya,thakur
"""indians kashmir""",4,indians,kashmir
"""logo tak""",4,logo,tak
"""uc k""",4,uc,k
"""to kya""",4,to,kya
"""ke under""",4,ke,under
"""grylls bhi""",4,grylls,bhi
"""ka credit""",4,ka,credit
"""ke fans""",4,ke,fans
"""bill se""",4,bill,se
"""rohtak s""",4,rohtak,s
"""episode aaya""",4,episode,aaya
"""to jana""",4,to,jana
"""ata he""",4,ata,he
"""gand mari""",4,gand,mari
"""internet aur""",4,internet,aur
"""debate kr""",4,debate,kr
"""brand ka""",4,brand,ka
"""comments nahi""",4,comments,nahi
"""bs tweet""",4,bs,tweet
"""game hai""",4,game,hai
"""invasion se""",4,invasion,se
"""general wale""",4,general,wale
"""rapist ke""",4,rapist,ke
"""ko kashmir""",4,ko,kashmir
"""spread karte""",4,spread,karte
"""buddhist sikh""",4,buddhist,sikh
"""media hi""",4,media,hi
"""improve karne""",4,improve,karne
"""the chutiya""",4,the,chutiya
"""ho jata""",4,ho,jata
"""arbo rupiya""",4,arbo,rupiya
"""in jese""",4,in,jese
"""politics mai""",4,politics,mai
"""support kiya""",4,support,kiya
"""poetry hai""",4,poetry,hai
"""h us""",4,h,us
"""main ne""",4,main,ne
"""ne vote""",4,ne,vote
"""voting ho""",4,voting,ho
"""drama kia""",4,drama,kia
"""sy nai""",4,sy,nai
"""jihadi suar""",4,jihadi,suar
"""tha ki""",4,tha,ki
"""hamid meer""",4,hamid,meer
"""me mat""",4,me,mat
"""result aa""",4,result,aa
"""dalal media""",4,dalal,media
"""career hi""",4,career,hi
"""ko add""",4,ko,add
"""or yeh""",4,or,yeh
"""value ho""",4,value,ho
"""ap jesy""",4,ap,jesy
"""speech diya""",4,speech,diya
"""to humara""",4,to,humara
"""vande matram""",4,vande,matram
"""to gate""",4,to,gate
"""vachan patra""",4,vachan,patra
"""plus ki""",4,plus,ki
"""flat hai""",4,flat,hai
"""owl baba""",4,owl,baba
"""skta pr""",4,skta,pr
"""development ho""",4,development,ho
"""loug hain""",4,loug,hain
"""le le""",4,le,le
"""mere pass""",4,mere,pass
"""career mein""",4,career,mein
"""bus ho""",4,bus,ho
"""gutter mein""",4,gutter,mein
"""teacher ne""",4,teacher,ne
"""liter pani""",4,liter,pani
"""to eska""",4,to,eska
"""ne russia""",4,ne,russia
"""may ha""",4,may,ha
"""personality hai""",4,personality,hai
"""kay sath""",4,kay,sath
"""select kar""",4,select,kar
"""be ni""",4,be,ni
"""media tum""",4,media,tum
"""use ker""",4,use,ker
"""speech di""",4,speech,di
"""afzal khan""",4,afzal,khan
"""os par""",4,os,par
"""is lea""",4,is,lea
"""but jis""",4,but,jis
"""videos dekh""",4,videos,dekh
"""true mere""",4,true,mere
"""thin or""",4,thin,or
"""add nhi""",4,add,nhi
"""preparation kar""",4,preparation,kar
"""main eid""",4,main,eid
"""day aaj""",4,day,aaj
"""so rha""",4,so,rha
"""bjp ka""",4,bjp,ka
"""treat kiya""",4,treat,kiya
"""ap ese""",4,ap,ese
"""dia us""",4,dia,us
"""seldom bite""",4,seldom,bite
"""vacancy nhi""",4,vacancy,nhi
"""internal mamla""",4,internal,mamla
"""hospital bhi""",4,hospital,bhi
"""the unhe""",4,the,unhe
"""books likh""",4,books,likh
"""tweet kia""",4,tweet,kia
"""ne tere""",4,ne,tere
"""vedio dekh""",4,vedio,dekh
"""ni le""",4,ni,le
"""s k""",4,s,k
"""out kiya""",4,out,kiya
"""audience ke""",4,audience,ke
"""celebrity ho""",4,celebrity,ho
"""captain hai""",4,captain,hai
"""protein shake""",4,protein,shake
"""gandhi family""",4,gandhi,family
"""support mil""",4,support,mil
"""comment aur""",4,comment,aur
"""bus or""",4,bus,or
"""des k""",4,des,k
"""days ho""",4,days,ho
"""nhi ban""",4,nhi,ban
"""episode aa""",4,episode,aa
"""and bhai""",4,and,bhai
"""village ki""",4,village,ki
"""band tha""",4,band,tha
"""donkey raja""",4,donkey,raja
"""team bana""",4,team,bana
"""kr sake""",4,kr,sake
"""session k""",4,session,k
"""president se""",4,president,se
"""kaon hai""",4,kaon,hai
"""govt mai""",4,govt,mai
"""bestie ko""",4,bestie,ko
"""ko send""",4,ko,send
"""matches me""",4,matches,me
"""to atif""",4,to,atif
"""talent h""",4,talent,h
"""poch lo""",4,poch,lo
"""bana rakha""",4,bana,rakha
"""chor kar""",4,chor,kar
"""subscribe kar""",4,subscribe,kar
"""bankrupt ho""",4,bankrupt,ho
"""case hain""",4,case,hain
"""id fake""",4,id,fake
"""mujy ni""",4,mujy,ni
"""corrupt hain""",4,corrupt,hain
"""oic ka""",4,oic,ka
"""5th august""",4,5th,august
"""vazi ya""",4,vazi,ya
"""per siyasat""",4,per,siyasat
"""use karte""",4,use,karte
"""kia hashar""",4,kia,hashar
"""ka istemal""",4,ka,istemal
"""ny hi""",4,ny,hi
"""day per""",4,day,per
"""late se""",4,late,se
"""main job""",4,main,job
"""then u""",4,then,u
"""surprise dene""",4,surprise,dene
"""result mil""",4,result,mil
"""he band""",4,he,band
"""script mujhe""",4,script,mujhe
"""president kaun""",4,president,kaun
"""mujy abhi""",4,mujy,abhi
"""me aate""",4,me,aate
"""in video""",4,in,video
"""us gandu""",4,us,gandu
"""video ha""",4,video,ha
"""side pe""",4,side,pe
"""way mein""",4,way,mein
"""politician ho""",4,politician,ho
"""k tahat""",4,k,tahat
"""par tu""",4,par,tu
"""or m""",4,or,m
"""to go""",4,to,go
"""kr rhi""",4,kr,rhi
"""task hota""",4,task,hota
"""force aur""",4,force,aur
"""us ky""",4,us,ky
"""par ban""",4,par,ban
"""west me""",4,west,me
"""thy kashmir""",4,thy,kashmir
"""sarcasm samajh""",4,sarcasm,samajh
"""floor pe""",4,floor,pe
"""he laga""",4,he,laga
"""i need""",4,i,need
"""time for""",4,time,for
"""song acha""",4,song,acha
"""banane ka""",4,banane,ka
"""pilot abhinandan""",4,pilot,abhinandan
"""vir chakra""",4,vir,chakra
"""krta h""",4,krta,h
"""about sonaa""",4,about,sonaa
"""bachany k""",4,bachany,k
"""play kr""",4,play,kr
"""ke choro""",4,ke,choro
"""student hi""",4,student,hi
"""arrest hota""",4,arrest,hota
"""es mudde""",4,es,mudde
"""supporter ka""",4,supporter,ka
"""train no""",4,train,no
"""instagram se""",4,instagram,se
"""government ap""",4,government,ap
"""sanskrit ke""",4,sanskrit,ke
"""he agar""",4,he,agar
"""spelling toh""",4,spelling,toh
"""pray kr""",4,pray,kr
"""interest dete""",4,interest,dete
"""me beth""",4,me,beth
"""mai sy""",4,mai,sy
"""temporary tha""",4,temporary,tha
"""film thi""",4,film,thi
"""ny iski""",4,ny,iski
"""kr lay""",4,kr,lay
"""k reply""",4,k,reply
"""news kasauti""",4,news,kasauti
"""mamber se""",4,mamber,se
"""actor hoga""",4,actor,hoga
"""parth ne""",4,parth,ne
"""gormint se""",4,gormint,se
"""gen girl""",4,gen,girl
"""ka rate""",4,ka,rate
"""book ki""",4,book,ki
"""kr kia""",4,kr,kia
"""thinking ab""",4,thinking,ab
"""pass kar""",4,pass,kar
"""complete nahi""",4,complete,nahi
"""jany wali""",4,jany,wali
"""promotion ki""",4,promotion,ki
"""start kare""",4,start,kare
"""books me""",4,books,me
"""maintain karne""",4,maintain,karne
"""same he""",4,same,he
"""makkah k""",4,makkah,k
"""per hum""",4,per,hum
"""list hai""",4,list,hai
"""he mar""",4,he,mar
"""rss par""",4,rss,par
"""ka wo""",4,ka,wo
"""yatri ko""",4,yatri,ko
"""congress dono""",4,congress,dono
"""nai ki""",4,nai,ki
"""russia china""",4,russia,china
"""chairman bana""",4,chairman,bana
"""btw i""",4,btw,i
"""to aye""",4,to,aye
"""believe krte""",4,believe,krte
"""ne eid""",4,ne,eid
"""formality ke""",4,formality,ke
"""per k""",4,per,k
"""attention de""",4,attention,de
"""moo se""",4,moo,se
"""public se""",4,public,se
"""pakistani se""",4,pakistani,se
"""game main""",4,game,main
"""hostel se""",4,hostel,se
"""in log""",4,in,log
"""mc ko""",4,mc,ko
"""ke video""",4,ke,video
"""charge ki""",4,charge,ki
"""me aur""",4,me,aur
"""comments kiya""",4,comments,kiya
"""qoum hain""",4,qoum,hain
"""promote karta""",4,promote,karta
"""is from""",4,is,from
"""c me""",4,c,me
"""wali feeling""",4,wali,feeling
"""kam kar""",4,kam,kar
"""joining nhi""",4,joining,nhi
"""language ki""",4,language,ki
"""or kar""",4,or,kar
"""announcement hai""",4,announcement,hai
"""biased hai""",4,biased,hai
"""to achhe""",4,to,achhe
"""connect nhi""",4,connect,nhi
"""upload kr""",4,upload,kr
"""allow nhi""",4,allow,nhi
"""fan hu""",4,fan,hu
"""sheikh aur""",4,sheikh,aur
"""per koi""",4,per,koi
"""news hindi""",4,news,hindi
"""bare m""",4,bare,m
"""step laina""",4,step,laina
"""ni na""",4,ni,na
"""best randeep""",4,best,randeep
"""network gayab""",4,network,gayab
"""etc me""",4,etc,me
"""law laga""",4,law,laga
"""record hai""",4,record,hai
"""said meri""",4,said,meri
"""and modi""",4,and,modi
"""log to""",4,log,to
"""bhi na""",4,bhi,na
"""country ye""",4,country,ye
"""modi or""",4,modi,or
"""hatane ki""",4,hatane,ki
"""signature ke""",4,signature,ke
"""ambassador banaya""",4,ambassador,banaya
"""ho kr""",4,ho,kr
"""block hona""",4,block,hona
"""makers hi""",4,makers,hi
"""islamic mulko""",4,islamic,mulko
"""india may""",4,india,may
"""colleges me""",4,colleges,me
"""parliament main""",4,parliament,main
"""n ko""",4,n,ko
"""tweet parh""",4,tweet,parh
"""inspire ho""",4,inspire,ho
"""shi se""",4,shi,se
"""environment ko""",4,environment,ko
"""se the""",4,se,the
"""coach bana""",4,coach,bana
"""bi hae""",4,bi,hae
"""sector ka""",4,sector,ka
"""bank account""",4,bank,account
"""parliament hai""",4,parliament,hai
"""australia se""",4,australia,se
"""hotel se""",4,hotel,se
"""abhi tak""",4,abhi,tak
"""month ki""",4,month,ki
"""announce kar""",4,announce,kar
"""film nahi""",4,film,nahi
"""hit hone""",4,hit,hone
"""delete kr""",4,delete,kr
"""tha yaar""",4,tha,yaar
"""ko share""",4,ko,share
"""mullo ne""",4,mullo,ne
"""ker dain""",4,ker,dain
"""august friday""",4,august,friday
"""india na""",4,india,na
"""stalk hota""",4,stalk,hota
"""god ye""",4,god,ye
"""open nahi""",4,open,nahi
"""mein eid""",4,mein,eid
"""enjoy kiya""",4,enjoy,kiya
"""se ni""",4,se,ni
"""her raat""",4,her,raat
"""action lene""",4,action,lene
"""follow kro""",4,follow,kro
"""nice pic""",4,nice,pic
"""colony maa""",4,colony,maa
"""be hota""",4,be,hota
"""tou rona""",4,tou,rona
"""man agar""",4,man,agar
"""to unhone""",4,to,unhone
"""award le""",4,award,le
"""agenda hai""",4,agenda,hai
"""tha lekin""",4,tha,lekin
"""ya paranthe""",4,ya,paranthe
"""k hai""",4,k,hai
"""wannan ba""",4,wannan,ba
"""divert karne""",4,divert,karne
"""is baar""",4,is,baar
"""waziristan ke""",4,waziristan,ke
"""k hero""",4,k,hero
"""ek din""",4,ek,din
"""available hain""",4,available,hain
"""you aap""",4,you,aap
"""video shoot""",4,video,shoot
"""surrender kiya""",4,surrender,kiya
"""from india""",4,from,india
"""mobile service""",4,mobile,service
"""verify nahi""",4,verify,nahi
"""or sub""",4,or,sub
"""transfer nahi""",4,transfer,nahi
"""case karo""",4,case,karo
"""share kro""",4,share,kro
"""hotels me""",4,hotels,me
"""cancel karna""",4,cancel,karna
"""ki life""",4,ki,life
"""es ne""",4,es,ne
"""py b""",4,py,b
"""said na""",4,said,na
"""to isi""",4,to,isi
"""world media""",4,world,media
"""in ky""",4,in,ky
"""weapon utha""",4,weapon,utha
"""show pe""",4,show,pe
