keys,freq,word1,word2
"""ka waqat""",4,ka,waqat
"""hay hospital""",4,hay,hospital
"""ka top""",4,ka,top
"""ho election""",4,ho,election
"""ko address""",4,ko,address
"""tweet ka""",4,tweet,ka
"""to case""",4,to,case
"""ki number""",4,ki,number
"""par govt""",4,par,govt
"""u must""",4,u,must
"""h bt""",4,h,bt
"""apne general""",4,apne,general
"""sir but""",4,sir,but
"""wala trend""",4,wala,trend
"""hum pakistan""",4,hum,pakistan
"""i proud""",4,i,proud
"""in short""",4,in,short
"""ye bkl""",4,ye,bkl
"""himat or""",4,himat,or
"""kia kary""",4,kia,kary
"""jail sy""",4,jail,sy
"""nahi block""",4,nahi,block
"""lein gy""",4,lein,gy
"""to hi""",4,to,hi
"""bata de""",4,bata,de
"""b award""",4,b,award
"""thanku so""",4,thanku,so
"""media is""",4,media,is
"""toh hospital""",4,toh,hospital
"""hain nation""",4,hain,nation
"""hai especially""",4,hai,especially
"""balochistan main""",4,balochistan,main
"""na ab""",4,na,ab
"""ko bi""",4,ko,bi
"""usi language""",4,usi,language
"""ho u""",4,ho,u
"""apna pilot""",4,apna,pilot
"""ghus ke""",4,ghus,ke
"""hamary pass""",4,hamary,pass
"""ka record""",4,ka,record
"""koi propaganda""",4,koi,propaganda
"""bas social""",4,bas,social
"""ho result""",4,ho,result
"""k elections""",4,k,elections
"""rha but""",4,rha,but
"""aur camel""",4,aur,camel
"""hi water""",4,hi,water
"""aur film""",4,aur,film
"""teri army""",4,teri,army
"""per pakistan""",4,per,pakistan
"""ki high""",4,ki,high
"""iska to""",4,iska,to
"""friendship day""",4,friendship,day
"""b log""",4,b,log
"""ki university""",4,ki,university
"""sath or""",4,sath,or
"""to america""",4,to,america
"""mujy b""",4,mujy,b
"""log hai""",4,log,hai
"""rajasthan me""",4,rajasthan,me
"""din no""",4,din,no
"""shahberi democracy""",4,shahberi,democracy
"""do i""",4,do,i
"""h even""",4,h,even
"""sab govt""",4,sab,govt
"""is channel""",4,is,channel
"""godi media""",4,godi,media
"""had tk""",4,had,tk
"""aur indians""",4,aur,indians
"""khilaf propaganda""",4,khilaf,propaganda
"""pakistan ek""",4,pakistan,ek
"""tha parliament""",4,tha,parliament
"""lakh crore""",4,lakh,crore
"""ya mujy""",4,ya,mujy
"""mere lawde""",4,mere,lawde
"""mujy tu""",4,mujy,tu
"""krna pdega""",4,krna,pdega
"""bad b""",4,bad,b
"""hum use""",4,hum,use
"""apne ac""",4,apne,ac
"""apna army""",4,apna,army
"""dharna pmln""",4,dharna,pmln
"""hi shit""",4,hi,shit
"""teen teen""",4,teen,teen
"""karma is""",4,karma,is
"""hai aise""",4,hai,aise
"""ki suicide""",4,ki,suicide
"""din mobile""",4,din,mobile
"""army per""",4,army,per
"""hn but""",4,hn,but
"""cricket match""",4,cricket,match
"""aur return""",4,aur,return
"""kia tha""",4,kia,tha
"""he time""",4,he,time
"""hi tweets""",4,hi,tweets
"""john abraham""",4,john,abraham
"""k bht""",4,k,bht
"""par army""",4,par,army
"""apnay program""",4,apnay,program
"""na de""",4,na,de
"""hi request""",4,hi,request
"""hindu buddhist""",4,hindu,buddhist
"""ham ap""",4,ham,ap
"""ek politician""",4,ek,politician
"""ma ko""",4,ma,ko
"""ka mass""",4,ka,mass
"""ppp ko""",4,ppp,ko
"""koi code""",4,koi,code
"""he na""",4,he,na
"""log trend""",4,log,trend
"""hu ge""",4,hu,ge
"""v pm""",4,v,pm
"""chahiye with""",4,chahiye,with
"""is age""",4,is,age
"""leader ko""",4,leader,ko
"""ki aap""",4,ki,aap
"""and now""",4,and,now
"""ki limits""",4,ki,limits
"""ki dictionary""",4,ki,dictionary
"""apny abu""",4,apny,abu
"""kr day""",4,kr,day
"""ha ya""",4,ha,ya
"""jo support""",4,jo,support
"""ki popularity""",4,ki,popularity
"""he pilot""",4,he,pilot
"""rha is""",4,rha,is
"""karty he""",4,karty,he
"""ameer log""",4,ameer,log
"""is lye""",4,is,lye
"""iss episode""",4,iss,episode
"""and we""",4,and,we
"""hai bht""",4,hai,bht
"""please stop""",4,please,stop
"""chor de""",4,chor,de
"""se block""",4,se,block
"""ki live""",4,ki,live
"""jo basic""",4,jo,basic
"""bol news""",4,bol,news
"""na os""",4,na,os
"""atif ko""",4,atif,ko
"""amir unko""",4,amir,unko
"""ga be""",4,ga,be
"""hai sacrifice""",4,hai,sacrifice
"""hai akkians""",4,hai,akkians
"""ye accept""",4,ye,accept
"""gandhi president""",4,gandhi,president
"""corruption k""",4,corruption,k
"""hai re""",4,hai,re
"""sachai media""",4,sachai,media
"""know this""",4,know,this
"""sir ki""",4,sir,ki
"""it will""",4,it,will
"""pakistan pe""",4,pakistan,pe
"""acha idea""",4,acha,idea
"""sabhi ko""",4,sabhi,ko
"""ka birthday""",4,ka,birthday
"""the best""",4,the,best
"""ek union""",4,ek,union
"""india aur""",4,india,aur
"""ye secular""",4,ye,secular
"""koi nobel""",4,koi,nobel
"""kam is""",4,kam,is
"""aur capital""",4,aur,capital
"""go and""",4,go,and
"""ko mere""",4,ko,mere
"""bhakt and""",4,bhakt,and
"""ke non""",4,ke,non
"""bina earphone""",4,bina,earphone
"""mjh say""",4,mjh,say
"""ke mobile""",4,ke,mobile
"""ko tree""",4,ko,tree
"""toh last""",4,toh,last
"""tweet like""",4,tweet,like
"""ki bhsrti""",4,ki,bhsrti
"""ka tweeter""",4,ka,tweeter
"""zarori hy""",4,zarori,hy
"""hy aur""",4,hy,aur
"""ko school""",4,ko,school
"""aur house""",4,aur,house
"""hai wishing""",4,hai,wishing
"""ek legal""",4,ek,legal
"""me now""",4,me,now
"""akal to""",4,akal,to
"""ke so""",4,ke,so
"""aur military""",4,aur,military
"""my sweet""",4,my,sweet
"""sari news""",4,sari,news
"""apki government""",4,apki,government
"""you sure""",4,you,sure
"""the i""",4,the,i
"""ji bbc""",4,ji,bbc
"""bhi high""",4,bhi,high
"""pr crush""",4,pr,crush
"""ji ha""",4,ji,ha
"""ap e""",4,ap,e
"""ho you""",4,ho,you
"""to har""",4,to,har
"""us sales""",4,us,sales
"""koi army""",4,koi,army
"""country ka""",4,country,ka
"""sena ke""",4,sena,ke
"""se theatre""",4,se,theatre
"""karachiites kay""",4,karachiites,kay
"""kisi nay""",4,kisi,nay
"""bar es""",4,bar,es
"""ki internal""",4,ki,internal
"""ye pakistan""",4,ye,pakistan
"""koi solid""",4,koi,solid
"""nehru indira""",4,nehru,indira
"""baith k""",4,baith,k
"""ki policies""",4,ki,policies
"""and gandhi""",4,and,gandhi
"""ke mamber""",4,ke,mamber
"""tb other""",4,tb,other
"""ki importance""",4,ki,importance
"""ki final""",4,ki,final
"""sarkar k""",4,sarkar,k
"""wali kon""",4,wali,kon
"""jo internet""",4,jo,internet
"""you got""",4,you,got
"""news ke""",4,news,ke
"""kr lien""",4,kr,lien
"""ko elect""",4,ko,elect
"""mom beta""",4,mom,beta
"""akhand single""",4,akhand,single
"""hoga but""",4,hoga,but
"""do indian""",4,do,indian
"""ko idea""",4,ko,idea
"""main entry""",4,main,entry
"""you do""",4,you,do
"""hai common""",4,hai,common
"""yaar and""",4,yaar,and
"""ko home""",4,ko,home
"""sath eid""",4,sath,eid
"""gay k""",4,gay,k
"""gandhi k""",4,gandhi,k
"""aur blame""",4,aur,blame
"""kiya because""",4,kiya,because
"""ek single""",4,ek,single
"""tha phr""",4,tha,phr
"""to payment""",4,to,payment
"""ki detail""",4,ki,detail
"""hai internet""",4,hai,internet
"""acha h""",4,acha,h
"""asia ka""",4,asia,ka
"""sirf propaganda""",4,sirf,propaganda
"""sab episode""",4,sab,episode
"""big fan""",4,big,fan
"""chale gye""",4,chale,gye
"""he endia""",4,he,endia
"""kuch episodes""",4,kuch,episodes
"""isi ne""",4,isi,ne
"""the gandhi""",4,the,gandhi
"""bhi us""",4,bhi,us
"""indino mai""",4,indino,mai
"""ay to""",4,ay,to
"""bjp and""",4,bjp,and
"""ek relative""",4,ek,relative
"""bhai ki""",4,bhai,ki
"""ko shaheed""",4,ko,shaheed
"""kya muslims""",4,kya,muslims
"""problem ko""",4,problem,ko
"""sab band""",4,sab,band
"""wo half""",4,wo,half
"""thy par""",4,thy,par
"""ko clean""",4,ko,clean
"""se travel""",4,se,travel
"""ne same""",4,ne,same
"""soda kia""",4,soda,kia
"""ka block""",4,ka,block
"""aaj or""",4,aaj,or
"""k such""",4,k,such
"""ki mout""",4,ki,mout
"""hai uniform""",4,hai,uniform
"""iska credit""",4,iska,credit
"""kaise ek""",4,kaise,ek
"""all india""",4,all,india
"""ye live""",4,ye,live
"""ho not""",4,ho,not
"""kashmir indian""",4,kashmir,indian
"""ka image""",4,ka,image
"""aur the""",4,aur,the
"""aaj kal""",4,aaj,kal
"""aur cats""",4,aur,cats
"""hone do""",4,hone,do
"""istemal hony""",4,istemal,hony
"""maine ye""",4,maine,ye
"""ek glass""",4,ek,glass
"""to zero""",4,to,zero
"""hoon in""",4,hoon,in
"""mai indino""",4,mai,indino
"""wow so""",4,wow,so
"""bhasod chamar""",4,bhasod,chamar
"""indian news""",4,indian,news
"""mahine se""",4,mahine,se
"""par footage""",4,par,footage
"""mere request""",4,mere,request
"""itna hard""",4,itna,hard
"""waise he""",4,waise,he
"""aur president""",4,aur,president
"""koi galt""",4,koi,galt
"""phata howa""",4,phata,howa
"""ke character""",4,ke,character
"""mere mind""",4,mere,mind
"""chandauli gram""",4,chandauli,gram
"""vindawasni nagar""",4,vindawasni,nagar
"""ke result""",4,ke,result
"""saare states""",4,saare,states
"""ese he""",4,ese,he
"""jani hy""",4,jani,hy
"""saath steamed""",4,saath,steamed
"""ji on""",4,ji,on
"""ek level""",4,ek,level
"""se whatsapp""",4,se,whatsapp
"""pichwade se""",4,pichwade,se
"""to salary""",4,to,salary
"""ye public""",4,ye,public
"""bhi transfer""",4,bhi,transfer
"""tu chairman""",4,tu,chairman
"""krwa kr""",4,krwa,kr
"""sorry no""",4,sorry,no
"""ki kafi""",4,ki,kafi
"""diya is""",4,diya,is
"""hue condom""",4,hue,condom
"""jihad or""",4,jihad,or
"""i understand""",4,i,understand
"""pakistani tv""",4,pakistani,tv
"""but she""",4,but,she
"""ka game""",4,ka,game
"""gandhi congress""",4,gandhi,congress
"""isiliye to""",4,isiliye,to
"""apni profile""",4,apni,profile
"""blah blah""",4,blah,blah
"""more power""",4,more,power
"""apne opinion""",4,apne,opinion
"""buzzdil army""",4,buzzdil,army
"""khud weapon""",4,khud,weapon
"""to muslim""",4,to,muslim
"""bhai fake""",4,bhai,fake
"""kuch seconds""",4,kuch,seconds
"""my best""",4,my,best
"""chicken biryani""",4,chicken,biryani
"""bhai social""",4,bhai,social
"""par ko""",4,par,ko
"""na apny""",4,na,apny
"""jab article""",4,jab,article
"""kya pure""",4,kya,pure
"""se net""",4,se,net
"""ho are""",4,ho,are
"""kuch political""",4,kuch,political
"""jao gay""",4,jao,gay
"""sasti chars""",4,sasti,chars
"""hum es""",4,hum,es
"""know he""",4,know,he
"""na tu""",4,na,tu
"""pel de""",4,pel,de
"""ne bus""",4,ne,bus
"""tarah show""",4,tarah,show
"""ki jo""",4,ki,jo
"""ka concept""",4,ka,concept
"""phr to""",4,phr,to
"""kabir singh""",4,kabir,singh
"""dia he""",4,dia,he
"""lakh rs""",4,lakh,rs
"""please wish""",4,please,wish
"""pradhan ph""",4,pradhan,ph
"""me wo""",4,me,wo
"""k area""",4,k,area
"""lade the""",4,lade,the
"""sakta or""",4,sakta,or
"""to phr""",4,to,phr
"""hamara show""",4,hamara,show
"""jo bbc""",4,jo,bbc
"""bhi living""",4,bhi,living
"""tak palestine""",4,tak,palestine
"""u keep""",4,u,keep
"""dear sister""",4,dear,sister
"""ka ya""",4,ka,ya
"""just chill""",4,just,chill
"""sab pakistani""",4,sab,pakistani
"""hai inke""",4,hai,inke
"""se demand""",4,se,demand
"""par fake""",4,par,fake
"""ho terror""",4,ho,terror
"""ek lady""",4,ek,lady
"""but this""",4,but,this
"""ki cats""",4,ki,cats
"""wait to""",4,wait,to
"""list me""",4,list,me
"""isko block""",4,isko,block
"""but the""",4,but,the
"""kafi famous""",4,kafi,famous
"""mere hostel""",4,mere,hostel
"""yaar army""",4,yaar,army
"""pe jung""",4,pe,jung
"""andha dhung""",4,andha,dhung
"""me h""",4,me,h
"""ka first""",4,ka,first
"""wo school""",4,wo,school
"""hota toh""",4,hota,toh
"""qe ec""",4,qe,ec
"""to we""",4,to,we
"""rhe hain""",4,rhe,hain
"""n take""",4,n,take
"""agar army""",4,agar,army
"""uska account""",4,uska,account
"""dono ko""",4,dono,ko
"""khany k""",4,khany,k
"""morshi taluka""",4,morshi,taluka
"""shop amravati""",4,shop,amravati
"""wahan to""",4,wahan,to
"""log man""",4,log,man
"""bacche h""",4,bacche,h
"""hamari economy""",4,hamari,economy
"""waha ki""",4,waha,ki
"""hai pr""",4,hai,pr
"""hum sab""",4,hum,sab
"""to os""",4,to,os
"""se amethi""",4,se,amethi
"""do needful""",4,do,needful
"""bhai g""",4,bhai,g
"""sindhi muhajir""",4,sindhi,muhajir
"""koi movie""",4,koi,movie
"""koi identity""",4,koi,identity
"""hota and""",4,hota,and
"""koi important""",4,koi,important
"""se slip""",4,se,slip
"""hain new""",4,hain,new
"""par time""",4,par,time
"""as an""",4,as,an
"""ne and""",4,ne,and
"""karachi ki""",4,karachi,ki
"""may to""",4,may,to
"""tum porkies""",4,tum,porkies
"""dena ki""",4,dena,ki
"""sath to""",4,sath,to
"""aur self""",4,aur,self
"""i watched""",4,i,watched
"""hai seems""",4,hai,seems
"""ha we""",4,ha,we
"""apna media""",4,apna,media
"""karni to""",4,karni,to
"""kiya congress""",4,kiya,congress
"""hai then""",4,hai,then
"""twitter par""",4,twitter,par
"""bad jo""",4,bad,jo
"""was a""",4,was,a
"""gayi and""",4,gayi,and
"""hai life""",4,hai,life
"""we must""",4,we,must
"""k khalaf""",4,k,khalaf
"""ho great""",4,ho,great
"""na mere""",4,na,mere
"""ko pakistani""",4,ko,pakistani
"""iska account""",4,iska,account
"""emoji use""",4,emoji,use
"""tu best""",4,tu,best
"""ya west""",4,ya,west
"""hote the""",4,hote,the
"""my mom""",4,my,mom
"""logoun ka""",4,logoun,ka
"""ola uber""",4,ola,uber
"""ko death""",4,ko,death
"""vidhyarthi intermediate""",4,vidhyarthi,intermediate
"""m ye""",4,m,ye
"""abi ap""",4,abi,ap
"""pakistan he""",4,pakistan,he
"""is pakistan""",4,is,pakistan
"""donald trump""",4,donald,trump
"""agli bari""",4,agli,bari
"""bhi wesay""",4,bhi,wesay
"""bhai first""",4,bhai,first
"""sir happy""",4,sir,happy
"""koi anti""",4,koi,anti
"""hum pe""",4,hum,pe
"""repo rate""",4,repo,rate
"""ki per""",4,ki,per
"""to wha""",4,to,wha
"""why we""",4,why,we
"""hi maskeen""",4,hi,maskeen
"""august se""",4,august,se
"""hai military""",4,hai,military
"""aur modi""",4,aur,modi
"""me problems""",4,me,problems
"""trending ke""",4,trending,ke
"""ha modi""",4,ha,modi
"""achi movie""",4,achi,movie
"""ni kerty""",4,ni,kerty
"""ke through""",4,ke,through
"""ki street""",4,ki,street
"""n in""",4,n,in
"""coz he""",4,coz,he
"""bhi holy""",4,bhi,holy
"""mera lund""",4,mera,lund
"""ek ki""",4,ek,ki
"""pairon k""",4,pairon,k
"""kr ske""",4,kr,ske
"""koi link""",4,koi,link
"""choor or""",4,choor,or
"""ratan pe""",4,ratan,pe
"""ek failed""",4,ek,failed
"""rage the""",4,rage,the
"""yes and""",4,yes,and
"""kr ap""",4,kr,ap
"""jaisa leader""",4,jaisa,leader
"""atay he""",4,atay,he
"""tweet is""",4,tweet,is
"""tum indian""",4,tum,indian
"""ye general""",4,ye,general
"""bhi war""",4,bhi,war
"""ham psc""",4,ham,psc
"""se chaynit""",4,se,chaynit
"""a kr""",4,a,kr
"""kisi whore""",4,kisi,whore
"""hum on""",4,hum,on
"""bhi suicide""",4,bhi,suicide
"""se rape""",4,se,rape
"""jo speech""",4,jo,speech
"""me hai""",4,me,hai
"""h ese""",4,h,ese
"""aima or""",4,aima,or
"""ap indian""",4,ap,indian
"""k awam""",4,k,awam
"""koi pochy""",4,koi,pochy
"""muslim population""",4,muslim,population
"""hai i""",4,hai,i
"""ma is""",4,ma,is
"""ki awareness""",4,ki,awareness
"""i also""",4,i,also
"""sath trade""",4,sath,trade
"""jo phly""",4,jo,phly
"""wo crush""",4,wo,crush
"""se state""",4,se,state
"""aur bear""",4,aur,bear
"""bhi kyi""",4,bhi,kyi
"""ko test""",4,ko,test
"""log v""",4,log,v
"""ka hai""",4,ka,hai
"""jo family""",4,jo,family
"""gaya h""",4,gaya,h
"""kee front""",4,kee,front
"""wo pic""",4,wo,pic
"""achy se""",4,achy,se
"""gaon me""",4,gaon,me
"""o alaikum""",4,o,alaikum
"""aaj tak""",4,aaj,tak
"""jab real""",4,jab,real
"""wali feels""",4,wali,feels
"""am pretty""",4,am,pretty
"""ji good""",4,ji,good
"""hindu surname""",4,hindu,surname
"""nahi hony""",4,nahi,hony
"""bcoz of""",4,bcoz,of
"""world map""",4,world,map
"""kashmirion k""",4,kashmirion,k
"""pakistani artist""",4,pakistani,artist
"""ka statue""",4,ka,statue
"""is issue""",4,is,issue
"""to take""",4,to,take
"""toh normal""",4,toh,normal
"""o to""",4,o,to
"""tom and""",4,tom,and
"""se pocho""",4,se,pocho
"""tha new""",4,tha,new
"""maharaj ji""",4,maharaj,ji
"""koi proper""",4,koi,proper
"""wali smily""",4,wali,smily
"""ji cats""",4,ji,cats
"""pe ana""",4,pe,ana
"""jo ap""",4,jo,ap
"""h this""",4,h,this
"""bandhan is""",4,bandhan,is
"""she has""",4,she,has
"""seema bal""",4,seema,bal
"""aany wala""",4,aany,wala
"""best part""",4,best,part
"""tha lekin""",4,tha,lekin
"""ki lobby""",4,ki,lobby
"""karachi py""",4,karachi,py
"""is baar""",4,is,baar
"""ha like""",4,ha,like
"""hai budget""",4,hai,budget
"""badi picture""",4,badi,picture
"""hai surprise""",4,hai,surprise
"""ni a""",4,ni,a
"""ka sense""",4,ka,sense
"""hai f16""",4,hai,f16
"""ha listen""",4,ha,listen
"""hi account""",4,hi,account
"""isse to""",4,isse,to
"""kr in""",4,kr,in
"""ky agent""",4,ky,agent
"""na kr""",4,na,kr
"""ka pressure""",4,ka,pressure
"""hai let""",4,hai,let
"""twitter se""",4,twitter,se
"""k agent""",4,k,agent
"""he has""",4,he,has
"""ki k""",4,ki,k
"""kashmir mein""",4,kashmir,mein
"""khan in""",4,khan,in
"""k pm""",4,k,pm
"""lol i""",4,lol,i
"""sab open""",4,sab,open
"""ki quality""",4,ki,quality
"""daikh kr""",4,daikh,kr
"""ki cancer""",4,ki,cancer
"""sirf parliament""",4,sirf,parliament
"""hai air""",4,hai,air
"""gi but""",4,gi,but
"""hi time""",4,hi,time
"""sim card""",4,sim,card
"""we proud""",4,we,proud
"""pr sb""",4,pr,sb
"""reply nhi""",4,reply,nhi
"""aur north""",4,aur,north
"""log boycott""",4,log,boycott
"""hi ecce""",4,hi,ecce
"""hai mgr""",4,hai,mgr
"""bhi series""",4,bhi,series
"""ji in""",4,ji,in
"""de dety""",4,de,dety
"""par news""",4,par,news
"""kya terrorist""",4,kya,terrorist
"""na the""",4,na,the
"""mai govt""",4,mai,govt
"""tweet k""",4,tweet,k
"""hain as""",4,hain,as
"""am i""",4,am,i
"""i asked""",4,i,asked
"""yaar what""",4,yaar,what
"""ko arest""",4,ko,arest
"""koi authentic""",4,koi,authentic
"""hain one""",4,hain,one
"""aur real""",4,aur,real
"""apna personal""",4,apna,personal
"""arjent mai""",4,arjent,mai
"""waly he""",4,waly,he
"""aur one""",4,aur,one
"""ye tow""",4,ye,tow
"""ko heart""",4,ko,heart
"""par with""",4,par,with
"""tha tum""",4,tha,tum
"""mujhe unblock""",4,mujhe,unblock
"""its not""",4,its,not
"""hindi trailer""",4,hindi,trailer
"""lakho student""",4,lakho,student
"""ki modi""",4,ki,modi
"""hain ap""",4,hain,ap
"""war k""",4,war,k
"""gai he""",4,gai,he
"""koi fish""",4,koi,fish
"""mat do""",4,mat,do
"""r free""",4,r,free
"""hain proud""",4,hain,proud
"""toh canadian""",4,toh,canadian
"""one day""",4,one,day
"""tag your""",4,tag,your
"""ap ki""",4,ap,ki
"""gaya this""",4,gaya,this
"""ji maharaj""",4,ji,maharaj
"""ka film""",4,ka,film
"""hy tou""",4,hy,tou
"""hal hy""",4,hal,hy
"""aata hai""",4,aata,hai
"""border k""",4,border,k
"""tum such""",4,tum,such
"""ko indians""",4,ko,indians
"""h unko""",4,h,unko
"""seenay per""",4,seenay,per
"""hain if""",4,hain,if
"""bhi bbc""",4,bhi,bbc
"""hai makers""",4,hai,makers
"""karachi me""",4,karachi,me
"""thi n""",4,thi,n
"""nhi hy""",4,nhi,hy
"""ka ship""",4,ka,ship
"""hi arrest""",4,hi,arrest
"""or ya""",4,or,ya
"""mai new""",4,mai,new
"""in india""",4,in,india
"""humare future""",4,humare,future
"""fans ni""",4,fans,ni
"""mein pakistan""",4,mein,pakistan
"""hai example""",4,hai,example
"""ye zomato""",4,ye,zomato
"""ko asy""",4,ko,asy
"""ka sara""",4,ka,sara
"""ne east""",4,ne,east
"""in a""",4,in,a
"""wo reply""",4,wo,reply
"""achi c""",4,achi,c
"""bihar is""",4,bihar,is
"""hai ko""",4,hai,ko
"""m ap""",4,m,ap
"""ha jo""",4,ha,jo
"""ka notice""",4,ka,notice
"""ki flood""",4,ki,flood
"""log public""",4,log,public
